URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6,1,0.7142856122449125,0.3289275539275539,198.0,26.76767663248648,89.9070706529946,198.0,53,198,2.045454535123967,0,6.323232291296807
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,19,3,0.7272726942148775,0.4062323390894819,298.0,25.50335561911626,129.4013422476465,298.0,76,298,2.1476509995045268,0,6.523489910995
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,2,3,-0.199999960000008,0.4,133.0,24.812029888631354,63.12481195545254,133.0,33,133,2.022556375770253,0,6.375939801684663
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10,2,0.6666666111111158,0.4221088435374149,214.0,38.78504654773343,101.11401861909337,214.0,83,214,2.4252336335269455,0,7.462616787557866
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,3,8,-0.4545454132231443,0.33349358974358967,477.0,19.077568094177007,198.43102723767083,477.0,91,477,1.8511530359514612,0,5.834381539131275
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,28,19,0.19148935762788602,0.4849596391263059,858.0,21.911421885884124,351.96456875435365,858.0,188,858,1.9848484825351416,0,6.3240093166386835
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,15,3,0.6666666296296316,0.557925407925408,489.0,25.357873158777355,205.74314926351096,489.0,124,489,2.069529648119571,0,6.398772993049544
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.3,88.0,11.363636234504133,39.74545449380165,88.0,10,88,1.443181801782025,0,5.124999941761365
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,4,-0.1428571224489825,0.3,100.0,32.99999967,53.199999868,100.0,33,100,2.1099999789000004,0,7.019999929800001
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,6,0,0.9999998333333611,0.3097222222222222,84.0,34.5238091128118,47.40952364512472,84.0,29,84,2.1309523555839007,0,7.023809440192745
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,5,5,0.0,0.24333333333333332,104.0,23.07692285502959,50.83076914201184,104.0,24,104,1.91346152006287,0,6.5576922446375745
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4,3,0.1428571224489825,0.32333333333333336,73.0,35.61643786826797,43.44657514730719,73.0,26,73,2.1369862720960784,0,6.863013604616253
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3,1,0.49999987500003124,0.4625,82.0,25.60975578524688,43.04390231409875,82.0,21,82,1.9146341229922668,0,6.841463331201667
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,15,7,0.36363634710743875,0.48870456466610307,328.0,32.317073072204046,144.12682922888163,328.0,106,328,2.1707317006989886,0,6.78353656468434
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,0.47500000000000003,120.0,24.999999791666667,57.99999991666667,120.0,30,120,2.0666666494444446,0,6.508333279097223
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4,8,-0.3333333055555579,0.5578431372549019,290.0,38.27586193697979,131.3103447747919,290.0,111,290,2.3551724056718193,0,6.868965493555291
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,3,0.4999999583333368,0.3888888888888889,137.0,29.197080078853432,66.47883203154139,137.0,40,137,2.240875896052001,0,6.99999994890511
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12,2,0.7142856632653098,0.41157407407407404,219.0,42.46575323074999,104.5863012923,219.0,93,219,2.5342465637705636,0,7.497716860741019
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,10,4,0.42857139795918586,0.38583333333333336,240.0,32.08333319965278,108.83333327986111,240.0,77,240,2.2249999907291667,0,6.841666638159722
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,5,0,0.99999980000004,0.4346153846153846,203.0,31.527093440753234,93.8108373763013,203.0,64,203,2.226600974253197,0,6.81280784821277
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,5,1,0.6666665555555741,0.36875,201.0,33.830845602831616,93.93233824113265,201.0,68,201,2.1940298398306974,0,6.9054726024603355
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3,0,0.9999996666667778,0.2277777777777778,156.0,34.61538439349113,76.24615375739646,156.0,54,156,2.134615370931953,0,6.423076881903353
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3,5,-0.24999996875000394,0.288888888888889,156.0,33.974358756574624,75.98974350262985,156.0,53,156,2.147435883670283,0,6.628205085716634
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,5,0,0.99999980000004,0.15,137.0,37.95620410250946,69.98248164100379,137.0,52,137,2.2554744360914274,0,6.759124038254569
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5,0,0.99999980000004,0.2714285714285714,131.0,35.877862321543034,66.75114492861722,131.0,47,131,2.229007616572461,0,6.824427428821164
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,6,1,0.7142856122449125,0.32142857142857145,146.0,34.24657510790017,72.09863004316007,146.0,50,146,2.219178066991931,0,6.739725981234754
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,9,3,0.4999999583333368,0.3272727272727273,156.0,27.5641023874096,73.42564095496384,156.0,43,156,2.0769230636094678,0,6.352564061842538
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,12,3,0.5999999600000027,0.3538461538461538,162.0,32.09876523395824,77.6395060935833,162.0,52,162,2.154320974356043,0,6.327160454770614
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,16,1,0.8823528892733594,0.3416666666666667,204.0,32.843137093906186,94.73725483756249,204.0,67,204,2.200980381367743,0,6.725490163110343
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,11,9,0.09999999500000024,0.3788095238095238,544.0,30.33088229718588,229.73235291887437,544.0,165,544,2.224264701793631,0,6.724264693521572
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,10,7,0.17647057785467188,0.4723124098124099,351.0,45.014244885999304,158.40569795439973,351.0,158,351,2.52706551986591,0,7.418803397667227
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,9,0.14285713605442207,0.39875,521.0,37.81190011936296,223.5247600477452,521.0,197,521,2.3896353121120244,0,6.907869468506968
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,20,17,0.08108107888970058,0.221875,805.0,34.16149064079318,335.6645962563173,805.0,275,805,2.245962730129239,0,6.766459618923653
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,8,10,-0.11111110493827195,0.2988095238095238,208.0,22.11538450906065,92.04615380362426,208.0,46,208,2.052884605514978,0,6.442307661335059
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,1,0,0.9999990000010001,0.4714285714285714,90.0,25.55555527160494,46.22222210864198,90.0,23,90,2.1555555316049384,0,6.211111042098766
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,0.23928571428571427,76.0,34.21052586565098,44.08421034626039,76.0,26,76,2.13157891932133,0,6.776315700311636
